Unnamed: 0,aoi_id,type,land_use,coords,aoi_name,english_aoi_name,Address
168,500000678,2,5,"[(116.32284368263619, 39.965457907737836)]",恒润国际大厦北区,Hengrun International Building North District,"北三环东侧, 距离未知路名和北三环交叉口东南角50m"
169,500000679,2,7,"[(116.31960735, 39.962491799999995)]",,,"中关村南大街东侧, 距离魏公村路和中关村南大街交叉口北角700m"
170,500000680,2,8,"[(116.3260238662318, 39.963722762796095)]",,,"皂君庙路西侧, 距离北三环西路和皂君庙路交叉口西南角200m"
171,500000681,2,8,"[(116.32406810000002, 39.962782450000006)]",,,"皂君庙路西侧, 距离北三环西路和皂君庙路交叉口西南角300m"
172,500000682,2,5,"[(116.3228847, 39.96342800000001)]",双榆树南里,Shuangyushu Nanli,"北三环西路西侧, 距离未知路名和北三环西路交叉口南角50m"
173,500000683,2,5,"[(116.3228639, 39.96376354999999)]",双榆树南里东,Shuangyushu Nanli East,"北三环西路西侧, 距离未知路名和北三环西路交叉口南角50m"
174,500000684,2,5,"[(116.32092629661989, 39.96424057660582)]",青云社区,Qingyun Community,"北三环西路东侧, 距离未知路名和北三环西路交叉口东南角50m"
175,500000685,2,8,"[(116.3249166269907, 39.96246609683963)]",,,"皂君庙路西侧, 距离北三环西路和皂君庙路交叉口西南角350m"
176,500000686,2,5,"[(116.3215198846831, 39.965355854226736)]",双安商圈,Shuang'an Business District,"北三环西路东侧, 距离未知路名和北三环西路交叉口东角50m"
177,500000687,2,8,"[(116.3251050584022, 39.96394022467962)]",双榆树南里二区南,Sanyuanshu South 2nd District South,"北三环西路东侧, 距离未知路名和北三环西路交叉口东南角150m"
178,500000688,2,8,"[(116.32516695000001, 39.96355619999999)]",,,"皂君庙路西侧, 距离北三环西路和皂君庙路交叉口西南角250m"
179,500000689,2,5,"[(116.32205928027855, 39.963426373790135)]",,,"北三环西路西侧, 距离未知路名和北三环西路交叉口东南角200m"
180,500000690,2,8,"[(116.3240455, 39.96313754999999)]",中关村南大街甲8号院,"Jia 8, Zhongguancun South Street","北三环西路东侧, 距离未知路名和北三环西路交叉口南角50m"
181,500000691,2,5,"[(116.31835607447367, 39.96380265524118)]",,,"中关村南大街东侧, 距离魏公村路和中关村南大街交叉口北角850m"
182,500000692,2,5,"[(116.31985849399322, 39.96328561571017)]",,,"北三环东侧, 距离未知路名和北三环交叉口东角950m"
183,500000693,2,8,"[(116.3248668, 39.962818699999985)]",,,"皂君庙路西侧, 距离北三环西路和皂君庙路交叉口西南角300m"
184,500000694,2,7,"[(116.31881638931424, 39.96465767438906)]",科技会展中心,Technology Exhibition Center,"北三环西路南侧, 距离未知路名和北三环西路交叉口东角300m"
185,500000695,2,7,"[(116.31815413877905, 39.96462617440035)]",北京科技会展中心,Beijing Science and Technology Exhibition Center,"北三环西路南侧, 距离未知路名和北三环西路交叉口东南角200m"
186,500000696,2,5,"[(116.31959725, 39.964204949999996)]",青云南区,Qingyun South District,"北三环东侧, 距离未知路名和北三环交叉口东角900m"
187,500000697,2,5,"[(116.31932516380087, 39.963787473939895)]",,,"北三环西路东侧, 距离未知路名和北三环西路交叉口东南角300m"
188,500000698,2,5,"[(116.32069301657818, 39.96332026993828)]",青云南区,Qingyun South District,"北三环西路东侧, 距离未知路名和北三环西路交叉口南角50m"
189,500000699,2,7,"[(116.31956692088222, 39.96280485095741)]",中关村,Zhongguancun,"中关村南大街东侧, 距离魏公村路和中关村南大街交叉口北角750m"
190,500000700,2,5,"[(116.32090311145805, 39.96387208312786)]",北三环西路40号院周边,North Third Ring West Road No. 40 Courtyard Periphery,"北三环西路西侧, 距离未知路名和北三环西路交叉口东南角100m"
191,500000705,2,8,"[(116.3056701259342, 39.97702284468636)]",海淀区人民法院,Haidian District People's Court,"丹棱街西侧, 距离海淀中街和丹棱街交叉口东南角50m"
192,500000706,2,7,"[(116.30995042230055, 39.97797946333131)]",中关村,Zhongguancun,"丹棱街北侧, 距离中关村大街和丹棱街交叉口西北角50m"
193,500000716,2,8,"[(116.29136470000002, 39.99155404999999)]",,,"万泉河路北侧, 距离未知路名和万泉河路交叉口西北角150m"
194,500000766,2,8,"[(116.32053889683037, 39.97453873753299)]",知春东里,Zhichun East Lane,"知春路东侧, 距离科学院南路和知春路交叉口东角100m"
195,500000767,2,8,"[(116.32135816405562, 39.97456641361651)]",,,"知春路东侧, 距离科学院南路和知春路交叉口东角150m"
196,500000768,2,8,"[(116.32213452002853, 39.97430241919068)]",,,"知春路东侧, 距离科学院南路和知春路交叉口东角250m"
197,500000781,2,8,"[(116.37048572531003, 39.9750118962657)]",瑞洁加油站便利店,Ruijie Gas Station Convenience Store,"北土城西路西侧, 距离花园东路和北土城西路交叉口东角550m"
198,500000796,2,8,"[(116.3070094280509, 39.962296936511414)]",北京理工大学社区,Beijing Institute of Technology Community,"北三环西侧, 距离西三环和北三环交叉口东北角800m"
199,500000799,2,8,"[(116.30681694564667, 39.96184063070258)]",中关村,Zhongguancun,"北三环西路南侧, 距离未知路名和北三环西路交叉口东角250m"
200,500000802,2,7,"[(116.2846557881597, 39.99629761701038)]",西苑商城,Xiyuan Shopping Mall,"二龙闸路北侧, 距离中直路和二龙闸路交叉口西北角50m"
201,500000803,2,7,"[(116.375521613909, 39.985520308962066)]",北京外国专家大厦,Beijing Foreign Experts Building,"北四环中路东侧, 距离未知路名和北四环中路交叉口东角50m"
202,500000804,2,7,"[(116.3763161, 39.98269499999999)]",华严北里,Huayan North Lane,"民族园西路北侧, 距离民族园路和民族园西路交叉口西北角400m"
203,500000805,2,7,"[(116.37431876185191, 39.981348202621476)]",华严北里二区1号院北区,Huayan Beili 2nd District No.1 Courtyard North Area,"G6辅路南侧, 距离民族园西路和G6辅路交叉口东北角50m"
204,500000806,2,7,"[(116.37487040706839, 39.98139039283)]",,,"民族园西路北侧, 距离未知路名和民族园西路交叉口东北角50m"
205,500000807,2,7,"[(116.37519599825113, 39.98201335431168)]",,,"G6辅路东侧, 距离民族园西路和G6辅路交叉口东北角50m"
206,500000830,2,8,"[(116.32638845977327, 39.98937612534448)]",,,"中关村东路南侧, 距离成府路和中关村东路交叉口南角200m"
207,500000959,2,8,"[(116.27161279459156, 40.001540466912076)]",大有庄北区,Dayouzhuang North District,"颐和园路西侧, 距离宫门前街和颐和园路交叉口西角400m"
208,500000960,2,8,"[(116.31113178672787, 39.96386180576695)]",,,"北三环西侧, 距离未知路名和北三环交叉口东角250m"
209,500000961,2,8,"[(116.30558973227602, 39.96147436641752)]",,,"北三环西路南侧, 距离未知路名和北三环西路交叉口东角150m"
210,500000962,2,7,"[(116.30051413963237, 39.96599977380743)]",苏州街北区,Suzhou Street North District,"万泉河路南侧, 距离未知路名和万泉河路交叉口东南角550m"
211,500000963,2,8,"[(116.27561948489169, 39.99041630013499)]",北京城区,Beijing Urban Area,"昆明湖东路南侧, 距离新建宫门路和昆明湖东路交叉口东北角150m"
212,500000964,2,5,"[(116.28891882379071, 39.971779530727694)]",北京华联万柳购物中心北区,Beijing Hualian Wanliu Shopping Center North District,"巴沟路南侧, 距离蓝靛厂北路和巴沟路交叉口东角700m"
213,500000965,2,7,"[(116.29428314422168, 39.96961978026623)]",北京万泉新新家园南区,Beijing Wanquan Xin Xinjiayuan South District,"万柳东路西侧, 距离万泉河路和万柳东路交叉口南角300m"
214,500001027,2,8,"[(116.29581030894472, 39.975421922839764)]",,,"万泉河路东侧, 距离未知路名和万泉河路交叉口北角150m"
215,500001028,2,5,"[(116.30297465, 39.980412649999984)]",中关村,Zhongguancun,"海淀大街南侧, 距离未知路名和海淀大街交叉口南角50m以内"
216,500001029,2,7,"[(116.30287736323828, 39.97937119024463)]",中关村,Zhongguancun,"彩和坊路北侧, 距离未知路名和彩和坊路交叉口南角200m"
217,500001030,2,8,"[(116.298106379183, 39.97654960277576)]",苏州街南区,Suzhou Street South District,"苏州街北侧, 距离丹棱街和苏州街交叉口西南角250m"
218,500001031,2,8,"[(116.3042478039015, 39.978090880173916)]",微软亚太研发集团总部,Microsoft Asia Pacific Research and Development Group Headquarters,"海淀中街西侧, 距离未知路名和海淀中街交叉口西南角50m"
219,500001032,2,8,"[(116.29972568530263, 39.97637514993762)]",苏州街东区,Suzhou Street East District,"苏州街南侧, 距离丹棱街和苏州街交叉口南角100m"
220,500001033,2,8,"[(116.30420186823123, 39.979304980176224)]",微软亚太研发集团总部,Microsoft Asia Pacific Research and Development Group Headquarters,"海淀中街西侧, 距离海淀大街和海淀中街交叉口南角200m"
221,500001034,2,8,"[(116.29675072692908, 39.9753619035135)]",海淀区教育学院,Haidian District Education Institute,"万泉河路东侧, 距离未知路名和万泉河路交叉口东北角200m"
222,500001035,2,8,"[(116.2964755, 39.9772772)]",,,"万泉河路东侧, 距离未知路名和万泉河路交叉口东角50m以内"
223,500001036,2,8,"[(116.28901950078223, 39.98511885584843)]",海淀公园,Haidian Park,"未知路名西侧, 距离万泉河路和未知路名交叉口西角150m"
224,500001037,2,8,"[(116.27814005090458, 39.97754084011995)]",北京万苑物业公司北区,Beijing Wanyuan Property Company North District,"未知路名北侧, 距离北四环西路和未知路名交叉口西角700m"
225,500001038,2,7,"[(116.29626353919039, 39.98595513092169)]",海淀区,Haidian District,"万泉河路南侧, 距离未知路名和万泉河路交叉口东北角150m"
226,500001054,2,7,"[(116.33306091389946, 39.97446581782467)]",厦门大厦周边区域,Xiamen Tower Surrounding Area,"知春路南侧, 距离大钟寺东路和知春路交叉口东南角100m"
227,500001056,2,-1,"[(116.26954128998193, 40.010551979097656)]",,,"北五环西侧, 距离未知路名和北五环交叉口东北角1500m"
228,500001057,2,-1,"[(116.27096578687357, 40.0109119730937)]",,,"北五环西侧, 距离未知路名和北五环交叉口东北角1600m"
229,500001058,2,-1,"[(116.26857727054949, 40.01018050607859)]",,,"北五环西侧, 距离未知路名和北五环交叉口东北角1350m"
230,500001059,2,-1,"[(116.27230427250782, 40.01113160472259)]",大有庄南区,Dayouzhuang South District,"北五环东侧, 距离未知路名和北五环交叉口东北角1650m"
231,500001060,2,7,"[(116.33033393004455, 39.97800274969105)]",,,"中关村南四街东侧, 距离星规路和中关村南四街交叉口东北角100m"
232,500001061,2,7,"[(116.33029593692085, 39.977869200220276)]",大运村南区,Dayun Village South District,"中关村南四街东侧, 距离中关村南四街和中关村南四街交叉口南角500m"
233,500001062,2,5,"[(116.33696478292022, 39.96526429247675)]",大钟寺商业区,Dazhongsi Commercial Area,"北三环西路东侧, 距离未知路名和北三环西路交叉口东角150m"
234,500001067,2,5,"[(116.33078240702851, 39.975999425742316)]",中关村希格玛大厦区,Zhongguancun Sigma Building District,"知春路北侧, 距离大运村路和知春路交叉口西角550m"
235,500001070,2,7,"[(116.33140377899169, 39.97745936030816)]",紫金数码园,Zijin Digital Park,"星规路北侧, 距离中关村南四街和星规路交叉口东角200m"
236,500001071,2,7,"[(116.33280335224165, 39.975630775526255)]",,,"知春路东侧, 距离大运村路和知春路交叉口西角400m"
237,500001072,2,7,"[(116.3320774, 39.975706849999995)]",,,"知春路北侧, 距离大运村路和知春路交叉口西角450m"
238,500001073,2,7,"[(116.33258649437485, 39.97849227481253)]",西五道口,Xiwudao Avenue口,"大运村路北侧, 距离未知路名和大运村路交叉口南角650m"
239,500001074,2,7,"[(116.33179330772931, 39.9785610236379)]",紫金数码园,Zijin Digital Park,"中关村南四街东侧, 距离星规路和中关村南四街交叉口东北角150m"
240,500001121,2,5,"[(116.31114965772858, 39.980549197585646)]",中科大厦,Zhongke Building,"中关村大街东侧, 距离中关村南路和中关村大街交叉口北角100m"
241,500001122,2,5,"[(116.31120017645397, 39.9800991807977)]",中科大厦南区,Southern Area of the China Science and Technology Tower,"中关村南路北侧, 距离中关村大街和中关村南路交叉口东北角50m"
242,500001131,2,7,"[(116.3804226281884, 39.99045368661733)]",北京盘古七星酒店中心区,Pangu Seven Star Hotel Central Area,"安翔北路南侧, 距离安翔北路和安翔北路交叉口东南角300m"
243,500001132,2,5,"[(116.37478944267251, 39.999380761896724)]",北京西奥商务广场北区,Beijing Xi'ao Business Square North District,"大屯路南侧, 距离大屯路和大屯路交叉口南角50m"
244,500001133,2,5,"[(116.37534818385745, 39.99935444412866)]",北京中交华联科技发展有限公司,"Beijing Zhongjia Hualian Technology Development Co., Ltd.","大屯路南侧, 距离大屯路和大屯路交叉口东南角50m"
245,500001134,2,8,"[(116.37952445694556, 39.99828031863943)]",科学园南里三区,Science Park South Zone 3,"北辰西路南侧, 距离大屯路和北辰西路交叉口南角100m"
246,500001135,2,7,"[(116.37730382281066, 39.999051513570855)]",风林绿洲北区,Fenglin Oasis North District,"北辰西路西侧, 距离大屯路和北辰西路交叉口西南角50m"
247,500001136,2,7,"[(116.3774134196232, 39.997069906563084)]",科学园南里五区,Keyuan South Fifth District,"北辰西路西侧, 距离大屯路和北辰西路交叉口西南角300m"
248,500001137,2,8,"[(116.37524142097863, 39.99723240131513)]",科学园南里,Science Park South Village,"大屯路南侧, 距离大屯路和大屯路交叉口南角100m"
249,500001141,2,8,"[(116.32625655541254, 39.99083485565439)]",华清嘉园北区,Huaqing Jiayuan North District,"成府路南侧, 距离中关村北二街和成府路交叉口东角200m"
250,500001142,2,8,"[(116.32638930471471, 39.989843104213406)]",中国社会科学院台湾研究所,"Institute of Taiwan Studies, Chinese Academy of Social Sciences","中关村东路南侧, 距离成府路和中关村东路交叉口南角100m"
251,500001143,2,7,"[(116.3285699300574, 39.994901831133184)]",清华大学北区,Tsinghua University North Area,"双清路南侧, 距离中关村东路和双清路交叉口东北角200m"
252,500001144,2,5,"[(116.30143765959427, 39.981850525472886)]",彩和坊路周边,Caihefang Road Surroundings,"未知路名西侧, 距离未知路名和未知路名交叉口西南角700m"
